"Port","Commodity","Country","Time","Customs Value (Gen) ($US)",
"Chicago, IL (Port)","Total All Commodities","Vietnam","2012","304,438,389"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2013","1,071,169,745"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2014","1,891,180,356"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2015","2,684,401,724"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2016","2,802,833,944"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2017","3,645,389,761"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2018","3,258,866,629"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2019","4,284,876,526"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2020","5,701,601,911"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2021","8,346,948,484"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2022","8,960,118,044"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2023","11,167,933,661"
"Chicago, IL (Port)","Total All Commodities","Vietnam","2024 through August","9,361,300,376"
"Davenport, IA-Rock Island, IL (Port)","Total All Commodities","Vietnam","2007","3,750"
"Davenport, IA-Rock Island, IL (Port)","Total All Commodities","Vietnam","2008","20,200"
"Davenport, IA-Rock Island, IL (Port)","Total All Commodities","Vietnam","2022","57,846"
"Gary, IN (Port)","Total All Commodities","Vietnam","2020","17,160"
"Gary, IN (Port)","Total All Commodities","Vietnam","2021","6,460"
"Gary, IN (Port)","Total All Commodities","Vietnam","2022","75,815"
"Gary, IN (Port)","Total All Commodities","Vietnam","2023","1,832"
"Omaha, NE (Port)","Total All Commodities","Vietnam","2004","550"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2005","8,946"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2009","118,024"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2013","2,443"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2015","150,780"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2016","52,057"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2017","62,880"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2018","65,274"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2019","108,121"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2020","142,142"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2021","185,552"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2022","130,075"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2023","326,213"
"Peoria, IL (Port)","Total All Commodities","Vietnam","2024 through August","76,809"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2003","1,546,976"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2004","233,152"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2011","42,831"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2014","155,750"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2015","51,703"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2016","21,035"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2017","3,159"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2019","32,879"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2020","36,399"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2021","60,772,025"
"Rockford Airport, IL (Port)","Total All Commodities","Vietnam","2022","54,974,047"
