Port-level Imports,,,,
Current date: 10/04/2024 4:34 PM (Eastern Daylight Time),,,,
Port,Commodity,Time,Country,Customs Value (Gen) ($US)
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2013,Vietnam,"25,568,490"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2014,Vietnam,"21,359,904"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2015,Vietnam,"16,190,044"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2016,Vietnam,"13,530,304"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2017,Vietnam,"20,068,933"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2018,Vietnam,"20,618,663"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2019,Vietnam,"27,787,457"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2020,Vietnam,"10,075,227"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2021,Vietnam,"35,576,306"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2022,Vietnam,"50,689,885"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2023,Vietnam,"26,262,800"
"Seattle-Tacoma International Airport, WA (Port)","61 Apparel Articles And Accessories, Knit Or Crochet",2024 through July,Vietnam,"10,976,886"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2003,Vietnam,"1,932,816"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2004,Vietnam,"1,659,218"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2005,Vietnam,"1,660,607"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2006,Vietnam,"1,863,838"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2007,Vietnam,"5,285,320"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2008,Vietnam,"5,771,132"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2009,Vietnam,"3,700,642"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2010,Vietnam,"9,557,400"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2011,Vietnam,"3,351,381"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2012,Vietnam,"7,591,934"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2013,Vietnam,"10,088,398"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2014,Vietnam,"15,563,041"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2015,Vietnam,"12,601,504"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2016,Vietnam,"10,502,013"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2017,Vietnam,"15,532,173"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2018,Vietnam,"18,157,293"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2019,Vietnam,"21,456,977"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2020,Vietnam,"8,536,292"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2021,Vietnam,"31,414,639"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2022,Vietnam,"37,541,899"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2023,Vietnam,"16,714,535"
"Seattle-Tacoma International Airport, WA (Port)","62 Apparel Articles And Accessories, Not Knit Etc.",2024 through July,Vietnam,"7,271,702"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2003,Vietnam,"42,962"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2004,Vietnam,"99,040"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2005,Vietnam,"36,064"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2006,Vietnam,"43,528"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2007,Vietnam,"33,287"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2008,Vietnam,"37,827"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2009,Vietnam,"46,337"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2010,Vietnam,"84,498"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2011,Vietnam,"96,077"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2012,Vietnam,"116,099"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2013,Vietnam,"22,896"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2014,Vietnam,"168,522"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2015,Vietnam,"163,261"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2016,Vietnam,"80,060"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2017,Vietnam,"104,394"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2018,Vietnam,"596,218"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2019,Vietnam,"322,730"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2020,Vietnam,"8,280,886"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2021,Vietnam,"1,469,926"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2022,Vietnam,"802,029"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2023,Vietnam,"4,135,276"
"Seattle-Tacoma International Airport, WA (Port)",63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art,2024 through July,Vietnam,"304,767"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2003,Vietnam,"131,170"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2004,Vietnam,"169,827"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2005,Vietnam,"1,504,896"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2006,Vietnam,"1,795,536"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2007,Vietnam,"1,888,206"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2008,Vietnam,"2,108,924"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2009,Vietnam,"623,865"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2010,Vietnam,"589,567"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2011,Vietnam,"492,507"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2012,Vietnam,"592,431"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2013,Vietnam,"926,797"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2014,Vietnam,"3,993,722"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2015,Vietnam,"5,787,618"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2016,Vietnam,"3,417,379"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2017,Vietnam,"4,955,204"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2018,Vietnam,"6,527,130"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2019,Vietnam,"6,452,264"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2020,Vietnam,"774,333"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2021,Vietnam,"3,679,645"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2022,Vietnam,"1,722,901"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2023,Vietnam,"4,260,003"
"Seattle-Tacoma International Airport, WA (Port)","64 Footwear, Gaiters Etc. And Parts Thereof",2024 through July,Vietnam,"4,245,593"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2003,Vietnam,"3,071"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2005,Vietnam,"23,665"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2006,Vietnam,"39,028"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2007,Vietnam,"117,732"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2008,Vietnam,"181,218"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2009,Vietnam,"82,258"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2010,Vietnam,"552,891"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2011,Vietnam,"182,728"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2012,Vietnam,"144,551"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2013,Vietnam,"249,954"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2014,Vietnam,"309,295"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2015,Vietnam,"1,003,644"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2016,Vietnam,"2,384,199"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2017,Vietnam,"1,262,542"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2018,Vietnam,"922,048"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2019,Vietnam,"654,683"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2020,Vietnam,"285,722"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2021,Vietnam,"865,725"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2022,Vietnam,"1,560,973"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2023,Vietnam,"865,949"
"Seattle-Tacoma International Airport, WA (Port)",65 Headgear And Parts Thereof,2024 through July,Vietnam,"1,002,107"
"Seattle-Tacoma International Airport, WA (Port)","66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts",2015,Vietnam,644
"Seattle-Tacoma International Airport, WA (Port)","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2016,Vietnam,"8,490"
"Seattle-Tacoma International Airport, WA (Port)","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2021,Vietnam,"49,147"
"Seattle-Tacoma International Airport, WA (Port)","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art",2023,Vietnam,"166,708"
"Seattle-Tacoma International Airport, WA (Port)","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2010,Vietnam,"2,100"
"Seattle-Tacoma International Airport, WA (Port)","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2016,Vietnam,"3,412"
"Seattle-Tacoma International Airport, WA (Port)","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2017,Vietnam,"2,532"
"Seattle-Tacoma International Airport, WA (Port)","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2021,Vietnam,"37,175"
"Seattle-Tacoma International Airport, WA (Port)","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2022,Vietnam,"30,520"
"Seattle-Tacoma International Airport, WA (Port)","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",2023,Vietnam,"8,140"
"Seattle-Tacoma International Airport, WA (Port)",69 Ceramic Products,2008,Vietnam,"2,365"
"Seattle-Tacoma International Airport, WA (Port)",69 Ceramic Products,2020,Vietnam,"13,565"
"Seattle-Tacoma International Airport, WA (Port)",69 Ceramic Products,2022,Vietnam,"9,288"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2003,Vietnam,"9,522"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2008,Vietnam,"38,648"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2009,Vietnam,"13,866"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2010,Vietnam,"125,520"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2012,Vietnam,"5,573"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2015,Vietnam,"5,746"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2016,Vietnam,"7,826"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2017,Vietnam,"9,434"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2018,Vietnam,"19,407"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2019,Vietnam,"33,317"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2020,Vietnam,"4,672"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2021,Vietnam,"10,340"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2022,Vietnam,"586,560"
"Seattle-Tacoma International Airport, WA (Port)",70 Glass And Glassware,2023,Vietnam,"166,960"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2004,Vietnam,"4,642"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2009,Vietnam,"13,698"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2013,Vietnam,"6,573"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2015,Vietnam,"14,939"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2016,Vietnam,"19,968"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2017,Vietnam,"11,980"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2018,Vietnam,"42,923"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2019,Vietnam,"172,830"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2020,Vietnam,"43,249"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2021,Vietnam,"66,430"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2022,Vietnam,"66,561"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2023,Vietnam,"251,608"
"Seattle-Tacoma International Airport, WA (Port)","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",2024 through July,Vietnam,"51,664"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2006,Vietnam,"12,429"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2007,Vietnam,"5,630"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2008,Vietnam,"2,288"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2009,Vietnam,"2,695"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2012,Vietnam,"13,506"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2013,Vietnam,"2,804"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2014,Vietnam,"10,706"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2015,Vietnam,"13,248"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2016,Vietnam,"30,434"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2017,Vietnam,"62,616"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2018,Vietnam,"49,938"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2019,Vietnam,"49,716"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2020,Vietnam,"13,347"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2021,Vietnam,"53,331"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2022,Vietnam,"149,324"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2023,Vietnam,"1,178,708"
"Seattle-Tacoma International Airport, WA (Port)",73 Articles Of Iron Or Steel,2024 through July,Vietnam,"255,879"
"Seattle-Tacoma International Airport, WA (Port)",74 Copper And Articles Thereof,2018,Vietnam,"3,000"
"Seattle-Tacoma International Airport, WA (Port)",74 Copper And Articles Thereof,2023,Vietnam,"8,140"
"Seattle-Tacoma International Airport, WA (Port)",76 Aluminum And Articles Thereof,2007,Vietnam,"2,030"
"Seattle-Tacoma International Airport, WA (Port)",76 Aluminum And Articles Thereof,2014,Vietnam,"11,943"
"Seattle-Tacoma International Airport, WA (Port)",76 Aluminum And Articles Thereof,2015,Vietnam,"2,275"
"Seattle-Tacoma International Airport, WA (Port)",76 Aluminum And Articles Thereof,2017,Vietnam,"2,777"
"Seattle-Tacoma International Airport, WA (Port)",76 Aluminum And Articles Thereof,2019,Vietnam,"31,030"
"Seattle-Tacoma International Airport, WA (Port)",76 Aluminum And Articles Thereof,2020,Vietnam,"3,824"
"Seattle-Tacoma International Airport, WA (Port)",76 Aluminum And Articles Thereof,2021,Vietnam,"9,886"
"Seattle-Tacoma International Airport, WA (Port)",76 Aluminum And Articles Thereof,2022,Vietnam,"22,842"
"Seattle-Tacoma International Airport, WA (Port)",76 Aluminum And Articles Thereof,2023,Vietnam,"66,248"
"Seattle-Tacoma International Airport, WA (Port)",76 Aluminum And Articles Thereof,2024 through July,Vietnam,"121,550"
"Seattle-Tacoma International Airport, WA (Port)",79 Zinc And Articles Thereof,2018,Vietnam,"47,769"
"Seattle-Tacoma International Airport, WA (Port)",79 Zinc And Articles Thereof,2021,Vietnam,"6,352"
"Seattle-Tacoma International Airport, WA (Port)",79 Zinc And Articles Thereof,2022,Vietnam,"26,883"
"Seattle-Tacoma International Airport, WA (Port)",79 Zinc And Articles Thereof,2023,Vietnam,"6,689"
"Seattle-Tacoma International Airport, WA (Port)",81 Base Metals Nesoi; Cermets; Articles Thereof,2015,Vietnam,"2,133"
"Seattle-Tacoma International Airport, WA (Port)",81 Base Metals Nesoi; Cermets; Articles Thereof,2016,Vietnam,"3,058"
"Seattle-Tacoma International Airport, WA (Port)",81 Base Metals Nesoi; Cermets; Articles Thereof,2017,Vietnam,"3,823"
"Seattle-Tacoma International Airport, WA (Port)",81 Base Metals Nesoi; Cermets; Articles Thereof,2023,Vietnam,"7,786"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2004,Vietnam,"2,150"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2006,Vietnam,"6,380"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2007,Vietnam,"42,433"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2008,Vietnam,"4,125"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2009,Vietnam,"200,660"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2010,Vietnam,"22,264"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2011,Vietnam,"54,961"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2012,Vietnam,"45,982"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2013,Vietnam,"4,525"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2015,Vietnam,"5,598"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2016,Vietnam,"2,199"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2018,Vietnam,"6,263"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2019,Vietnam,"2,329"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2020,Vietnam,"13,750"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2021,Vietnam,"131,035"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2022,Vietnam,"117,033"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2023,Vietnam,"1,086,845"
"Seattle-Tacoma International Airport, WA (Port)","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof",2024 through July,Vietnam,"385,389"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2007,Vietnam,"5,245"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2009,Vietnam,"27,054"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2010,Vietnam,"42,182"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2011,Vietnam,"12,421"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2012,Vietnam,"8,926"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2013,Vietnam,"8,427"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2014,Vietnam,"6,290"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2015,Vietnam,"7,698"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2016,Vietnam,"22,685"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2017,Vietnam,"88,322"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2018,Vietnam,"39,286"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2019,Vietnam,"8,848"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2021,Vietnam,"540,908"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2022,Vietnam,"348,995"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2023,Vietnam,"90,027"
"Seattle-Tacoma International Airport, WA (Port)",83 Miscellaneous Articles Of Base Metal,2024 through July,Vietnam,"48,957"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2003,Vietnam,"324,682"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2004,Vietnam,"103,359"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2006,Vietnam,"4,000"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2007,Vietnam,"15,000"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2008,Vietnam,"52,516"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2009,Vietnam,"98,441"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2010,Vietnam,"4,106,044"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2011,Vietnam,"8,992,761"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2012,Vietnam,"26,700,898"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2013,Vietnam,"20,491,971"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2014,Vietnam,"25,376,582"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2015,Vietnam,"24,287,051"
"Seattle-Tacoma International Airport, WA (Port)","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts",2016,Vietnam,"34,869,491"
