Port-level Imports,,,,
Current date: 10/04/2024 4:52 PM (Eastern Daylight Time),,,,
Port,Commodity,Time,Country,Customs Value (Gen) ($US)
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2008,Vietnam,"66,328,104"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2009,Vietnam,"69,577,827"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2010,Vietnam,"87,286,183"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2011,Vietnam,"125,482,539"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2012,Vietnam,"163,747,900"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2013,Vietnam,"203,221,216"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2014,Vietnam,"242,081,650"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2015,Vietnam,"304,288,119"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2016,Vietnam,"450,210,212"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2017,Vietnam,"479,182,953"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2018,Vietnam,"537,720,400"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2019,Vietnam,"826,417,712"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2020,Vietnam,"902,815,912"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2021,Vietnam,"1,279,265,747"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2022,Vietnam,"1,204,846,587"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2023,Vietnam,"1,365,929,620"
Total All Ports,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",2024 through July,Vietnam,"879,831,431"
Total All Ports,91 Clocks And Watches And Parts Thereof,2003,Vietnam,"20,693"
Total All Ports,91 Clocks And Watches And Parts Thereof,2004,Vietnam,"127,530"
Total All Ports,91 Clocks And Watches And Parts Thereof,2005,Vietnam,"136,687"
Total All Ports,91 Clocks And Watches And Parts Thereof,2006,Vietnam,"307,456"
Total All Ports,91 Clocks And Watches And Parts Thereof,2007,Vietnam,"480,514"
Total All Ports,91 Clocks And Watches And Parts Thereof,2008,Vietnam,"2,247,789"
Total All Ports,91 Clocks And Watches And Parts Thereof,2009,Vietnam,"100,044"
Total All Ports,91 Clocks And Watches And Parts Thereof,2010,Vietnam,"75,206"
Total All Ports,91 Clocks And Watches And Parts Thereof,2011,Vietnam,"186,563"
Total All Ports,91 Clocks And Watches And Parts Thereof,2012,Vietnam,"24,268"
Total All Ports,91 Clocks And Watches And Parts Thereof,2013,Vietnam,"63,072"
Total All Ports,91 Clocks And Watches And Parts Thereof,2014,Vietnam,"634,174"
Total All Ports,91 Clocks And Watches And Parts Thereof,2015,Vietnam,"2,647,573"
Total All Ports,91 Clocks And Watches And Parts Thereof,2016,Vietnam,"2,016,712"
Total All Ports,91 Clocks And Watches And Parts Thereof,2017,Vietnam,"3,272,652"
Total All Ports,91 Clocks And Watches And Parts Thereof,2018,Vietnam,"4,102,916"
Total All Ports,91 Clocks And Watches And Parts Thereof,2019,Vietnam,"5,353,529"
Total All Ports,91 Clocks And Watches And Parts Thereof,2020,Vietnam,"3,731,313"
Total All Ports,91 Clocks And Watches And Parts Thereof,2021,Vietnam,"2,642,065"
Total All Ports,91 Clocks And Watches And Parts Thereof,2022,Vietnam,"2,666,663"
Total All Ports,91 Clocks And Watches And Parts Thereof,2023,Vietnam,"11,498,159"
Total All Ports,91 Clocks And Watches And Parts Thereof,2024 through July,Vietnam,"8,465,698"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2003,Vietnam,"925,476"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2004,Vietnam,"814,909"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2005,Vietnam,"920,724"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2006,Vietnam,"1,651,711"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2007,Vietnam,"3,406,941"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2008,Vietnam,"4,270,333"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2009,Vietnam,"3,081,287"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2010,Vietnam,"3,099,065"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2011,Vietnam,"3,553,763"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2012,Vietnam,"4,519,252"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2013,Vietnam,"5,424,483"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2014,Vietnam,"6,047,259"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2015,Vietnam,"6,542,157"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2016,Vietnam,"8,439,456"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2017,Vietnam,"11,832,088"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2018,Vietnam,"9,126,671"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2019,Vietnam,"9,767,987"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2020,Vietnam,"10,686,886"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2021,Vietnam,"12,332,922"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2022,Vietnam,"13,810,680"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2023,Vietnam,"9,241,794"
Total All Ports,92 Musical Instruments; Parts And Accessories Thereof,2024 through July,Vietnam,"6,898,258"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2003,Vietnam,"170,406"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2004,Vietnam,"181,935"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2005,Vietnam,"216,979"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2006,Vietnam,"205,274"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2007,Vietnam,"993,449"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2008,Vietnam,"796,932"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2009,Vietnam,"1,029,188"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2010,Vietnam,"481,333"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2011,Vietnam,"524,927"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2012,Vietnam,"1,779,260"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2013,Vietnam,"146,598"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2014,Vietnam,"95,173"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2015,Vietnam,"87,708"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2016,Vietnam,"112,343"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2017,Vietnam,"52,457"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2018,Vietnam,"107,555"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2019,Vietnam,"134,555"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2020,Vietnam,"73,936"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2021,Vietnam,"152,654"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2022,Vietnam,"161,287"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2023,Vietnam,"93,853"
Total All Ports,93 Arms And Ammunition; Parts And Accessories Thereof,2024 through July,Vietnam,"1,308,442"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2003,Vietnam,"189,600,348"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2004,Vietnam,"388,724,566"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2005,Vietnam,"697,006,358"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2006,Vietnam,"902,466,276"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2007,Vietnam,"1,229,371,528"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2008,Vietnam,"1,449,288,775"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2009,Vietnam,"1,387,657,714"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2010,Vietnam,"1,826,263,777"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2011,Vietnam,"1,845,086,420"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2012,Vietnam,"2,315,656,583"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2013,Vietnam,"2,635,878,183"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2014,Vietnam,"3,150,695,675"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2015,Vietnam,"3,863,249,717"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2016,Vietnam,"4,141,579,490"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2017,Vietnam,"4,690,187,045"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2018,Vietnam,"5,089,044,963"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2019,Vietnam,"7,190,578,198"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2020,Vietnam,"9,911,346,981"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2021,Vietnam,"12,081,032,635"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2022,Vietnam,"13,186,168,125"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2023,Vietnam,"10,601,584,251"
Total All Ports,"94 Furnit;bedding,mattres;luminaires,light Fix;prefab",2024 through July,Vietnam,"7,215,937,501"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2003,Vietnam,"11,911,662"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2004,Vietnam,"15,741,248"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2005,Vietnam,"31,499,331"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2006,Vietnam,"45,958,701"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2007,Vietnam,"70,858,256"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2008,Vietnam,"81,733,303"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2009,Vietnam,"119,028,316"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2010,Vietnam,"141,997,758"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2011,Vietnam,"156,722,576"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2012,Vietnam,"210,408,572"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2013,Vietnam,"231,297,888"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2014,Vietnam,"318,647,869"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2015,Vietnam,"403,080,351"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2016,Vietnam,"483,039,119"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2017,Vietnam,"621,913,616"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2018,Vietnam,"715,478,740"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2019,Vietnam,"1,278,790,774"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2020,Vietnam,"2,164,346,267"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2021,Vietnam,"2,372,193,411"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2022,Vietnam,"3,195,868,620"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2023,Vietnam,"2,684,451,671"
Total All Ports,"95 Toys, Games & Sport Equipment; Parts & Accessories",2024 through July,Vietnam,"1,265,997,960"
Total All Ports,96 Miscellaneous Manufactured Articles,2003,Vietnam,"2,935,816"
Total All Ports,96 Miscellaneous Manufactured Articles,2004,Vietnam,"5,015,434"
Total All Ports,96 Miscellaneous Manufactured Articles,2005,Vietnam,"6,302,091"
Total All Ports,96 Miscellaneous Manufactured Articles,2006,Vietnam,"12,416,333"
Total All Ports,96 Miscellaneous Manufactured Articles,2007,Vietnam,"16,711,136"
Total All Ports,96 Miscellaneous Manufactured Articles,2008,Vietnam,"16,438,037"
Total All Ports,96 Miscellaneous Manufactured Articles,2009,Vietnam,"19,748,235"
Total All Ports,96 Miscellaneous Manufactured Articles,2010,Vietnam,"28,179,448"
Total All Ports,96 Miscellaneous Manufactured Articles,2011,Vietnam,"36,964,064"
Total All Ports,96 Miscellaneous Manufactured Articles,2012,Vietnam,"44,357,133"
Total All Ports,96 Miscellaneous Manufactured Articles,2013,Vietnam,"46,920,946"
Total All Ports,96 Miscellaneous Manufactured Articles,2014,Vietnam,"46,479,105"
Total All Ports,96 Miscellaneous Manufactured Articles,2015,Vietnam,"59,357,459"
Total All Ports,96 Miscellaneous Manufactured Articles,2016,Vietnam,"94,979,329"
Total All Ports,96 Miscellaneous Manufactured Articles,2017,Vietnam,"92,197,370"
Total All Ports,96 Miscellaneous Manufactured Articles,2018,Vietnam,"82,199,068"
Total All Ports,96 Miscellaneous Manufactured Articles,2019,Vietnam,"84,938,129"
Total All Ports,96 Miscellaneous Manufactured Articles,2020,Vietnam,"107,077,855"
Total All Ports,96 Miscellaneous Manufactured Articles,2021,Vietnam,"126,278,061"
Total All Ports,96 Miscellaneous Manufactured Articles,2022,Vietnam,"145,504,255"
Total All Ports,96 Miscellaneous Manufactured Articles,2023,Vietnam,"114,512,518"
Total All Ports,96 Miscellaneous Manufactured Articles,2024 through July,Vietnam,"91,353,445"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2003,Vietnam,"645,829"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2004,Vietnam,"2,798,942"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2005,Vietnam,"2,923,616"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2006,Vietnam,"745,301"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2007,Vietnam,"922,913"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2008,Vietnam,"1,128,316"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2009,Vietnam,"1,397,214"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2010,Vietnam,"1,060,545"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2011,Vietnam,"1,531,411"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2012,Vietnam,"1,611,179"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2013,Vietnam,"1,523,122"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2014,Vietnam,"3,264,824"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2015,Vietnam,"1,503,512"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2016,Vietnam,"2,120,485"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2017,Vietnam,"1,557,765"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2018,Vietnam,"4,777,374"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2019,Vietnam,"1,537,997"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2020,Vietnam,"1,250,245"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2021,Vietnam,"2,710,152"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2022,Vietnam,"2,075,203"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2023,Vietnam,"1,524,939"
Total All Ports,"97 Works Of Art, Collectors' Pieces And Antiques",2024 through July,Vietnam,"1,281,729"
Total All Ports,"98 Special Classification Provisions, Nesoi",2003,Vietnam,"3,131,236"
Total All Ports,"98 Special Classification Provisions, Nesoi",2004,Vietnam,"4,876,184"
Total All Ports,"98 Special Classification Provisions, Nesoi",2005,Vietnam,"5,971,139"
Total All Ports,"98 Special Classification Provisions, Nesoi",2006,Vietnam,"10,387,343"
Total All Ports,"98 Special Classification Provisions, Nesoi",2007,Vietnam,"15,162,715"
Total All Ports,"98 Special Classification Provisions, Nesoi",2008,Vietnam,"21,098,735"
Total All Ports,"98 Special Classification Provisions, Nesoi",2009,Vietnam,"20,708,893"
Total All Ports,"98 Special Classification Provisions, Nesoi",2010,Vietnam,"17,825,590"
Total All Ports,"98 Special Classification Provisions, Nesoi",2011,Vietnam,"31,149,039"
Total All Ports,"98 Special Classification Provisions, Nesoi",2012,Vietnam,"31,601,122"
Total All Ports,"98 Special Classification Provisions, Nesoi",2013,Vietnam,"79,051,347"
Total All Ports,"98 Special Classification Provisions, Nesoi",2014,Vietnam,"78,624,992"
Total All Ports,"98 Special Classification Provisions, Nesoi",2015,Vietnam,"62,496,581"
Total All Ports,"98 Special Classification Provisions, Nesoi",2016,Vietnam,"50,348,405"
Total All Ports,"98 Special Classification Provisions, Nesoi",2017,Vietnam,"77,605,475"
Total All Ports,"98 Special Classification Provisions, Nesoi",2018,Vietnam,"110,579,351"
Total All Ports,"98 Special Classification Provisions, Nesoi",2019,Vietnam,"164,561,680"
Total All Ports,"98 Special Classification Provisions, Nesoi",2020,Vietnam,"139,576,800"
Total All Ports,"98 Special Classification Provisions, Nesoi",2021,Vietnam,"320,259,176"
Total All Ports,"98 Special Classification Provisions, Nesoi",2022,Vietnam,"578,175,368"
Total All Ports,"98 Special Classification Provisions, Nesoi",2023,Vietnam,"900,776,130"
Total All Ports,"98 Special Classification Provisions, Nesoi",2024 through July,Vietnam,"890,349,682"
Total All Ports,"99 Special Import Provisions, Nesoi",2003,Vietnam,"19,176,849"
Total All Ports,"99 Special Import Provisions, Nesoi",2004,Vietnam,"22,172,462"
Total All Ports,"99 Special Import Provisions, Nesoi",2005,Vietnam,"31,441,341"
Total All Ports,"99 Special Import Provisions, Nesoi",2006,Vietnam,"42,873,753"
Total All Ports,"99 Special Import Provisions, Nesoi",2007,Vietnam,"50,719,573"
Total All Ports,"99 Special Import Provisions, Nesoi",2008,Vietnam,"62,037,142"
Total All Ports,"99 Special Import Provisions, Nesoi",2009,Vietnam,"59,205,235"
Total All Ports,"99 Special Import Provisions, Nesoi",2010,Vietnam,"38,917,765"
Total All Ports,"99 Special Import Provisions, Nesoi",2011,Vietnam,"41,138,942"
Total All Ports,"99 Special Import Provisions, Nesoi",2012,Vietnam,"44,092,524"
Total All Ports,"99 Special Import Provisions, Nesoi",2013,Vietnam,"54,284,335"
Total All Ports,"99 Special Import Provisions, Nesoi",2014,Vietnam,"76,134,727"
Total All Ports,"99 Special Import Provisions, Nesoi",2015,Vietnam,"95,572,525"
Total All Ports,"99 Special Import Provisions, Nesoi",2016,Vietnam,"92,878,962"
Total All Ports,"99 Special Import Provisions, Nesoi",2017,Vietnam,"120,429,116"
Total All Ports,"99 Special Import Provisions, Nesoi",2018,Vietnam,"127,897,486"
Total All Ports,"99 Special Import Provisions, Nesoi",2019,Vietnam,"150,400,257"
Total All Ports,"99 Special Import Provisions, Nesoi",2020,Vietnam,"154,837,879"
Total All Ports,"99 Special Import Provisions, Nesoi",2021,Vietnam,"185,082,873"
Total All Ports,"99 Special Import Provisions, Nesoi",2022,Vietnam,"295,644,104"
Total All Ports,"99 Special Import Provisions, Nesoi",2023,Vietnam,"340,396,559"
Total All Ports,"99 Special Import Provisions, Nesoi",2024 through July,Vietnam,"252,538,669"
