"Port-level Imports"
"Current date: 10/08/2024 6:17 PM (Eastern Daylight Time)"
"Measures: Customs Value (Gen) ($US)"
"Port","Commodity","Country","Time","Customs Value (Gen) ($US)",
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2004","28,720"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2005","15,496"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2006","2,400"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2007","2,625"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2014","133,349"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2015","2,780"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2018","4,777"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2019","12,414"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2020","6,560"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2021","45,844"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2022","22,143"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2023","38,023"
"Long Beach, CA (Port)","14 Vegetable Plaiting Materials & Products Nesoi","Vietnam","2024 through August","34,070"
"Long Beach, CA (Port)","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Vietnam","2015","1,640,700"
"Long Beach, CA (Port)","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Vietnam","2016","7,457,491"
"Long Beach, CA (Port)","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Vietnam","2017","46,051"
"Long Beach, CA (Port)","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Vietnam","2018","30,814"
"Long Beach, CA (Port)","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Vietnam","2019","27,719"
"Long Beach, CA (Port)","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Vietnam","2020","591,031"
"Long Beach, CA (Port)","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Vietnam","2021","122,675"
"Long Beach, CA (Port)","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Vietnam","2022","599,225"
"Long Beach, CA (Port)","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Vietnam","2023","487,973"
"Long Beach, CA (Port)","15 Animal, Vegetable Or Microbial Fats And Oils Etc","Vietnam","2024 through August","2,430,386"
"Long Beach, CA (Port)","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","Vietnam","2003","24,541,503"
"Long Beach, CA (Port)","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","Vietnam","2004","19,596,889"
"Long Beach, CA (Port)","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","Vietnam","2005","16,326,105"
"Long Beach, CA (Port)","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","Vietnam","2006","16,871,142"
"Long Beach, CA (Port)","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","Vietnam","2007","8,128,746"
"Long Beach, CA (Port)","16 Prep Of Meat,of Fish,of Crustaceans Etc,of Insects","Vietnam","2008","8,830,351"
